Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
AZADIPRIN,Paper & Print,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZIZPIPES,Industrial,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00,5092500.00
BANGAS,Foods & Allied,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00,6314406.00
BANGLAPRO,Pharmaceuticals,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BANKASIA,Bank,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00,987011107.00
BATASHOE,Tannery,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00,13680000.00
BATBC,Foods & Allied,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00
BAYLEASING,NBFI,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00,130906800.00
BDAUTOCA,Industrial,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00,3862511.00
BBS,Industrial,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00,128240640.00
BDCOM,IT,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00,46522137.00
BDFINANCE,NBFI,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00,125867476.00
BDHOTELS,Tourism & Leisure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BDLAMPS,Industrial,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00,9370608.00
BDPLANT,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BDSERVICE,Tourism & Leisure,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00,70861533.00
BDTHAI,Industrial,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00,120893925.00
BDWELDING,Fuel & Power,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00,40876290.00
BEACHHATCH,Foods & Allied,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00,41401021.00
BEACONPHAR,Pharmaceuticals,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00,231000000.00
BARKAPOWER,Fuel & Power,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00,200055789.00
BENGALWTL,Industrial,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00,91476000.00
BERGERPBL,Industrial,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00,23188940.00
BEXIMCO,Industrial,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00,709635341.00
BEXTEX,Textile,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BGIC,General Insurance,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00,54027253.00
BIFC,NBFI,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00,100679944.00
BLTC,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LINDEBD,Fuel & Power,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00,15218280.00
BRACBANK,Bank,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00,877743060.00
BRACSCBOND,Corp. Bond,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BSC,Industrial,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00,92668800.00
BSCCL,Telecommunication,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00,164905510.00
BSRMLTD,Industrial,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00,195097717.00
BSRMSTEEL,Industrial,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00,375952500.00
BXPHARMA,Pharmaceuticals,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00,405556463.00
